proyecto_id,empleado_id,metadata_extraccion
424,81,0
424,41,0
424,58,0
424,85,0
424,59,0
424,76,0
424,75,0
424,28,0
425,87,0
425,24,0
425,35,0
425,52,0
425,91,0
425,80,0
425,84,0
426,35,0
426,78,0
426,22,0
426,67,0
426,76,0
426,56,0
426,26,0
426,99,0
426,68,0
426,80,0
426,84,0
426,73,0
426,74,0
426,53,0
426,66,0
426,2,0
427,91,0
427,54,0
427,49,0
428,79,0
428,25,0
428,7,0
428,5,0
428,41,0
428,40,0
429,36,0
429,22,0
429,95,0
429,37,0
429,80,0
429,35,0
429,40,0
429,19,0
429,72,0
430,70,0
430,12,0
430,66,0
431,20,0
431,44,0
431,47,0
432,21,0
432,49,0
432,51,0
432,94,0
432,77,0
432,9,0
432,62,0
433,24,0
433,57,0
433,21,0
433,78,0
433,59,0
433,15,0
433,31,0
433,56,0
433,79,0
433,89,0
433,3,0
434,55,0
434,3,0
434,22,0
434,17,0
435,30,0
435,10,0
435,53,0
435,46,0
435,7,0
435,15,0
435,92,0
435,24,0
435,36,0
436,38,0
436,86,0
436,2,0
436,96,0
437,40,0
437,13,0
437,62,0
438,86,0
438,87,0
438,79,0
438,63,0
439,64,0
439,62,0
439,80,0
440,49,0
440,39,0
440,3,0
441,4,0
441,35,0
441,20,0
441,6,0
441,85,0
442,55,0
442,52,0
442,93,0
442,39,0
442,64,0
443,54,0
443,25,0
443,47,0
443,90,0
443,76,0
443,88,0
443,35,0
444,90,0
444,10,0
444,20,0
445,78,0
445,39,0
445,16,0
446,85,0
446,42,0
446,33,0
447,16,0
447,65,0
447,61,0
448,2,0
448,83,0
448,45,0
448,97,0
448,6,0
449,21,0
449,19,0
449,9,0
449,97,0
449,53,0
450,93,0
450,48,0
450,80,0
450,29,0
450,23,0
450,24,0
450,36,0
450,2,0
450,91,0
450,100,0
450,67,0
450,38,0
450,82,0
451,84,0
451,64,0
451,38,0
451,74,0
452,32,0
452,34,0
452,11,0
453,32,0
453,97,0
453,19,0
453,42,0
453,83,0
453,18,0
454,36,0
454,40,0
454,4,0
454,18,0
454,73,0
454,15,0
454,26,0
454,27,0
454,20,0
455,3,0
455,27,0
455,76,0
455,24,0
455,16,0
455,73,0
455,14,0
455,53,0
455,42,0
456,5,0
456,50,0
456,34,0
457,81,0
457,66,0
457,48,0
457,43,0
457,95,0
457,9,0
457,18,0
457,79,0
457,75,0
457,65,0
458,90,0
458,31,0
458,15,0
459,4,0
459,42,0
459,66,0
460,2,0
460,79,0
460,58,0
460,51,0
460,75,0
460,4,0
460,85,0
460,38,0
460,49,0
460,26,0
460,41,0
460,3,0
460,64,0
460,61,0
460,30,0
460,96,0
460,14,0
461,69,0
461,44,0
461,80,0
461,31,0
462,59,0
462,47,0
462,31,0
462,28,0
462,45,0
462,77,0
462,86,0
462,89,0
462,33,0
462,82,0
463,41,0
463,84,0
463,32,0
464,25,0
464,22,0
464,83,0
464,35,0
464,87,0
465,32,0
465,26,0
465,93,0
465,42,0
466,51,0
466,74,0
466,97,0
467,38,0
467,39,0
467,32,0
467,28,0
467,94,0
468,3,0
468,21,0
468,42,0
468,35,0
468,64,0
469,85,0
469,23,0
469,61,0
469,70,0
469,1,0
470,51,0
470,49,0
470,33,0
471,71,0
471,47,0
471,83,0
471,53,0
471,62,0
471,89,0
472,66,0
472,77,0
472,22,0
472,51,0
472,96,0
473,46,0
473,92,0
473,41,0
474,62,0
474,99,0
474,7,0
474,95,0
475,68,0
475,92,0
475,27,0
475,54,0
475,8,0
475,51,0
475,29,0
475,93,0
476,90,0
476,84,0
476,94,0
477,40,0
477,46,0
477,53,0
477,91,0
478,43,0
478,35,0
478,81,0
479,36,0
479,23,0
479,29,0
480,69,0
480,54,0
480,10,0
480,40,0
480,41,0
481,40,0
481,16,0
481,29,0
482,72,0
482,22,0
482,20,0
482,46,0
482,99,0
482,66,0
483,92,0
483,5,0
483,11,0
483,82,0
483,2,0
483,14,0
483,86,0
483,16,0
484,45,0
484,5,0
484,85,0
484,39,0
484,94,0
485,22,0
485,86,0
485,70,0
486,40,0
486,41,0
486,65,0
486,89,0
486,93,0
486,5,0
486,84,0
486,96,0
486,68,0
486,14,0
486,82,0
486,94,0
486,51,0
486,90,0
487,43,0
487,46,0
487,13,0
487,75,0
487,63,0
488,52,0
488,25,0
488,38,0
488,91,0
488,35,0
488,46,0
488,41,0
488,54,0
489,71,0
489,21,0
489,38,0
490,72,0
490,18,0
490,89,0
490,93,0
490,41,0
491,33,0
491,46,0
491,76,0
492,20,0
492,7,0
492,48,0
493,88,0
493,11,0
493,50,0
494,18,0
494,55,0
494,67,0
494,39,0
494,87,0
494,75,0
494,56,0
494,61,0
494,59,0
494,64,0
495,16,0
495,75,0
495,23,0
495,7,0
495,17,0
496,60,0
496,52,0
496,32,0
496,57,0
496,58,0
496,44,0
497,47,0
497,85,0
497,100,0
497,57,0
497,80,0
497,39,0
498,14,0
498,88,0
498,77,0
499,50,0
499,49,0
499,57,0
499,12,0
499,52,0
499,22,0
500,26,0
500,43,0
500,23,0
500,18,0
500,78,0
500,30,0
500,98,0
501,22,0
501,74,0
501,84,0
502,61,0
502,82,0
502,75,0
502,26,0
503,95,0
503,83,0
503,88,0
504,44,0
504,78,0
504,99,0
505,81,0
505,59,0
505,82,0
505,17,0
505,62,0
506,13,0
506,28,0
506,10,0
506,100,0
506,42,0
506,67,0
506,95,0
506,49,0
506,19,0
506,3,0
507,27,0
507,68,0
507,74,0
508,61,0
508,86,0
508,60,0
508,71,0
508,44,0
508,39,0
508,82,0
508,7,0
509,34,0
509,45,0
509,32,0
509,79,0
510,11,0
510,14,0
510,24,0
510,28,0
510,53,0
510,39,0
510,89,0
511,70,0
511,42,0
511,7,0
511,49,0
512,59,0
512,89,0
512,20,0
512,93,0
512,1,0
512,51,0
512,98,0
513,59,0
513,40,0
513,1,0
513,92,0
514,91,0
514,3,0
514,29,0
515,2,0
515,16,0
515,95,0
516,42,0
516,47,0
516,63,0
517,36,0
517,62,0
517,66,0
517,58,0
517,86,0
517,9,0
517,17,0
518,94,0
518,96,0
518,23,0
518,72,0
518,61,0
518,91,0
519,63,0
519,52,0
519,67,0
519,46,0
519,56,0
519,33,0
519,20,0
520,45,0
520,28,0
520,97,0
520,80,0
520,75,0
521,8,0
521,80,0
521,41,0
522,11,0
522,64,0
522,89,0
523,33,0
523,94,0
523,13,0
524,55,0
524,63,0
524,37,0
524,89,0
524,36,0
524,68,0
524,73,0
525,16,0
525,89,0
525,44,0
525,14,0
525,85,0
525,84,0
526,3,0
526,72,0
526,2,0
526,33,0
526,37,0
526,27,0
527,69,0
527,30,0
527,44,0
528,98,0
528,14,0
528,1,0
528,7,0
528,54,0
528,86,0
528,61,0
528,5,0
528,93,0
528,58,0
528,81,0
528,56,0
528,4,0
529,92,0
529,88,0
529,34,0
529,98,0
529,47,0
530,5,0
530,84,0
530,90,0
531,25,0
531,36,0
531,12,0
531,47,0
531,20,0
532,97,0
532,85,0
532,20,0
532,95,0
533,19,0
533,69,0
533,16,0
533,32,0
534,8,0
534,78,0
534,38,0
534,31,0
534,68,0
535,97,0
535,71,0
535,8,0
536,63,0
536,91,0
536,46,0
536,99,0
536,25,0
536,59,0
536,39,0
536,14,0
537,23,0
537,93,0
537,54,0
537,3,0
538,21,0
538,55,0
538,81,0
538,94,0
539,44,0
539,88,0
539,97,0
540,10,0
540,67,0
540,73,0
541,33,0
541,17,0
541,97,0
541,4,0
541,50,0
541,20,0
541,38,0
541,69,0
541,59,0
542,86,0
542,4,0
542,21,0
542,97,0
542,72,0
542,19,0
542,45,0
542,25,0
542,100,0
542,55,0
543,41,0
543,20,0
543,3,0
543,25,0
543,69,0
543,37,0
543,68,0
544,2,0
544,23,0
544,46,0
545,60,0
545,100,0
545,15,0
545,51,0
545,9,0
545,78,0
546,39,0
546,53,0
546,59,0
547,77,0
547,2,0
547,98,0
547,85,0
548,39,0
548,14,0
548,70,0
548,47,0
548,88,0
548,5,0
548,57,0
549,97,0
549,10,0
549,27,0
550,26,0
550,84,0
550,86,0
550,45,0
550,9,0
550,34,0
551,47,0
551,38,0
551,60,0
551,52,0
551,48,0
551,69,0
551,36,0
551,89,0
551,93,0
551,95,0
552,99,0
552,42,0
552,39,0
552,91,0
552,94,0
552,59,0
552,53,0
553,55,0
553,73,0
553,30,0
554,37,0
554,100,0
554,66,0
554,50,0
554,63,0
554,28,0
554,59,0
554,3,0
554,87,0
555,91,0
555,77,0
555,62,0
555,51,0
555,16,0
556,34,0
556,26,0
556,18,0
556,54,0
556,39,0
556,93,0
556,11,0
556,62,0
557,87,0
557,24,0
557,47,0
558,38,0
558,45,0
558,71,0
558,66,0
558,43,0
558,3,0
558,16,0
558,70,0
558,24,0
558,75,0
558,73,0
559,79,0
559,12,0
559,2,0
559,14,0
559,8,0
559,22,0
559,49,0
559,32,0
560,75,0
560,88,0
560,6,0
560,2,0
560,86,0
561,14,0
561,78,0
561,75,0
561,4,0
562,30,0
562,73,0
562,35,0
562,72,0
563,32,0
563,40,0
563,1,0
563,28,0
563,77,0
563,5,0
563,55,0
564,58,0
564,85,0
564,61,0
564,9,0
564,69,0
564,60,0
564,23,0
564,77,0
564,63,0
564,7,0
564,25,0
564,34,0
565,87,0
565,48,0
565,70,0
566,98,0
566,81,0
566,65,0
566,95,0
566,22,0
566,86,0
566,6,0
566,33,0
566,52,0
566,99,0
567,81,0
567,27,0
567,79,0
567,98,0
567,61,0
567,38,0
567,24,0
567,20,0
567,42,0
567,63,0
567,76,0
567,94,0
567,66,0
567,29,0
567,2,0
568,83,0
568,17,0
568,14,0
568,36,0
568,42,0
569,21,0
569,26,0
569,31,0
569,22,0
569,12,0
569,28,0
570,5,0
570,9,0
570,76,0
571,100,0
571,50,0
571,82,0
571,66,0
571,21,0
571,18,0
572,23,0
572,32,0
572,44,0
573,9,0
573,77,0
573,37,0
573,25,0
573,53,0
573,13,0
574,42,0
574,50,0
574,18,0
575,72,0
575,70,0
575,20,0
576,44,0
576,27,0
576,10,0
577,83,0
577,92,0
577,82,0
578,40,0
578,91,0
578,50,0
578,77,0
578,6,0
579,68,0
579,26,0
579,43,0
579,51,0
579,37,0
579,63,0
579,13,0
579,56,0
579,71,0
579,83,0
579,8,0
579,14,0
579,61,0
580,8,0
580,70,0
580,95,0
581,77,0
581,51,0
581,47,0
581,34,0
582,47,0
582,4,0
582,7,0
583,48,0
583,52,0
583,93,0
583,39,0
583,100,0
583,11,0
584,5,0
584,61,0
584,59,0
584,15,0
584,33,0
584,19,0
584,11,0
585,3,0
585,41,0
585,40,0
585,32,0
585,43,0
585,96,0
585,11,0
585,25,0
586,65,0
586,30,0
586,91,0
586,34,0
586,76,0
586,81,0
586,63,0
586,90,0
586,75,0
586,74,0
586,20,0
587,79,0
587,14,0
587,8,0
587,92,0
587,70,0
587,6,0
587,57,0
587,58,0
587,48,0
587,86,0
588,100,0
588,42,0
588,79,0
588,81,0
588,77,0
589,79,0
589,23,0
589,66,0
590,87,0
590,20,0
590,16,0
591,60,0
591,56,0
591,76,0
591,55,0
591,8,0
591,30,0
591,69,0
591,31,0
591,34,0
592,68,0
592,56,0
592,20,0
592,53,0
592,36,0
592,55,0
592,11,0
592,93,0
593,43,0
593,84,0
593,83,0
593,7,0
594,53,0
594,3,0
594,44,0
594,2,0
594,31,0
594,42,0
594,5,0
594,94,0
594,97,0
595,84,0
595,64,0
595,69,0
595,100,0
596,13,0
596,90,0
596,33,0
597,60,0
597,56,0
597,58,0
598,39,0
598,85,0
598,60,0
599,65,0
599,17,0
599,51,0
600,62,0
600,39,0
600,87,0
600,53,0
600,37,0
600,49,0
600,20,0
600,18,0
600,85,0
600,45,0
601,58,0
601,34,0
601,59,0
601,56,0
601,22,0
602,71,0
602,74,0
602,95,0
602,32,0
602,70,0
602,28,0
602,96,0
602,88,0
603,30,0
603,2,0
603,10,0
603,51,0
604,33,0
604,73,0
604,57,0
604,8,0
604,9,0
605,17,0
605,47,0
605,62,0
605,42,0
605,16,0
605,14,0
605,59,0
605,10,0
605,33,0
606,89,0
606,4,0
606,25,0
606,37,0
606,23,0
606,69,0
607,41,0
607,81,0
607,52,0
607,57,0
608,89,0
608,15,0
608,94,0
609,7,0
609,16,0
609,60,0
609,50,0
609,1,0
609,24,0
609,57,0
610,88,0
610,17,0
610,54,0
610,10,0
610,45,0
610,36,0
610,5,0
610,80,0
610,66,0
610,85,0
611,78,0
611,11,0
611,1,0
612,26,0
612,39,0
612,72,0
612,16,0
612,8,0
612,32,0
612,25,0
612,40,0
612,82,0
612,44,0
612,27,0
613,25,0
613,15,0
613,82,0
614,93,0
614,17,0
614,19,0
615,47,0
615,75,0
615,65,0
615,13,0
615,11,0
615,95,0
615,100,0
616,97,0
616,73,0
616,12,0
616,26,0
616,50,0
616,87,0
616,57,0
616,86,0
616,67,0
616,84,0
617,32,0
617,57,0
617,78,0
617,19,0
617,70,0
617,8,0
617,50,0
617,31,0
617,80,0
617,49,0
617,86,0
617,18,0
617,34,0
617,67,0
617,10,0
617,64,0
617,97,0
618,24,0
618,79,0
618,64,0
618,14,0
618,28,0
618,9,0
618,12,0
618,88,0
619,66,0
619,22,0
619,42,0
619,7,0
619,69,0
620,28,0
620,36,0
620,86,0
620,24,0
621,94,0
621,16,0
621,21,0
622,70,0
622,94,0
622,24,0
622,69,0
623,22,0
623,76,0
623,13,0
624,40,0
624,60,0
624,6,0
624,83,0
624,85,0
624,41,0
624,37,0
625,27,0
625,23,0
625,12,0
625,20,0
625,42,0
625,76,0
626,84,0
626,38,0
626,25,0
626,19,0
626,90,0
626,36,0
626,91,0
626,28,0
626,95,0
627,23,0
627,8,0
627,60,0
628,84,0
628,83,0
628,15,0
629,43,0
629,93,0
629,4,0
630,75,0
630,72,0
630,89,0
630,85,0
630,77,0
630,91,0
630,35,0
631,7,0
631,96,0
631,70,0
631,89,0
631,95,0
631,11,0
632,60,0
632,21,0
632,32,0
632,98,0
632,28,0
632,52,0
633,48,0
633,13,0
633,95,0
634,60,0
634,28,0
634,66,0
635,41,0
635,28,0
635,37,0
635,81,0
635,47,0
635,55,0
635,62,0
636,76,0
636,37,0
636,10,0
636,45,0
636,86,0
636,1,0
636,79,0
636,39,0
636,54,0
637,36,0
637,48,0
637,41,0
637,53,0
638,63,0
638,72,0
638,98,0
638,5,0
639,63,0
639,13,0
639,92,0
639,42,0
639,12,0
640,2,0
640,1,0
640,51,0
640,25,0
641,76,0
641,54,0
641,13,0
641,23,0
641,83,0
641,74,0
642,20,0
642,88,0
642,30,0
642,98,0
642,50,0
642,15,0
642,70,0
642,99,0
643,57,0
643,76,0
643,60,0
644,37,0
644,17,0
644,26,0
645,92,0
645,65,0
645,41,0
645,5,0
645,58,0
645,73,0
645,91,0
646,82,0
646,40,0
646,59,0
647,21,0
647,26,0
647,97,0
647,2,0
647,100,0
648,27,0
648,89,0
648,41,0
648,81,0
648,3,0
648,14,0
648,23,0
648,30,0
648,22,0
648,73,0
648,1,0
648,7,0
648,97,0
648,15,0
649,35,0
649,79,0
649,31,0
649,36,0
649,14,0
649,81,0
649,46,0
650,20,0
650,18,0
650,11,0
650,22,0
650,97,0
650,48,0
650,10,0
650,14,0
650,6,0
650,71,0
651,1,0
651,90,0
651,78,0
651,70,0
651,73,0
652,7,0
652,50,0
652,53,0
653,77,0
653,91,0
653,29,0
653,44,0
653,51,0
653,13,0
654,8,0
654,4,0
654,71,0
655,39,0
655,87,0
655,45,0
656,83,0
656,71,0
656,51,0
656,2,0
656,52,0
657,20,0
657,12,0
657,62,0
657,95,0
657,40,0
657,34,0
658,3,0
658,62,0
658,33,0
658,77,0
658,86,0
658,94,0
658,43,0
659,38,0
659,78,0
659,80,0
659,34,0
659,85,0
659,83,0
659,70,0
659,75,0
660,30,0
660,73,0
660,16,0
661,7,0
661,58,0
661,51,0
661,73,0
661,37,0
662,54,0
662,42,0
662,87,0
662,72,0
662,60,0
662,4,0
662,96,0
662,10,0
663,80,0
663,45,0
663,7,0
663,97,0
663,54,0
664,44,0
664,39,0
664,15,0
665,91,0
665,56,0
665,57,0
665,68,0
665,81,0
665,43,0
665,29,0
666,39,0
666,41,0
666,50,0
666,60,0
666,100,0
666,45,0
666,83,0
667,88,0
667,9,0
667,72,0
667,81,0
668,32,0
668,18,0
668,82,0
669,93,0
669,27,0
669,26,0
669,41,0
670,69,0
670,84,0
670,46,0
670,12,0
671,17,0
671,60,0
671,34,0
671,66,0
671,84,0
671,92,0
671,13,0
671,50,0
671,19,0
672,80,0
672,68,0
672,48,0
672,23,0
672,4,0
672,44,0
673,53,0
673,1,0
673,43,0
674,73,0
674,74,0
674,94,0
674,95,0
674,25,0
674,19,0
674,83,0
674,9,0
674,60,0
674,99,0
674,35,0
674,52,0
674,48,0
675,27,0
675,81,0
675,68,0
675,19,0
675,48,0
675,53,0
675,77,0
675,6,0
675,21,0
675,99,0
675,57,0
675,82,0
676,90,0
676,80,0
676,57,0
676,92,0
677,69,0
677,12,0
677,29,0
678,15,0
678,3,0
678,17,0
678,83,0
679,64,0
679,92,0
679,40,0
679,5,0
679,23,0
679,69,0
679,76,0
680,54,0
680,43,0
680,83,0
680,93,0
680,3,0
680,6,0
680,95,0
680,86,0
680,32,0
680,9,0
680,79,0
680,69,0
680,41,0
681,72,0
681,21,0
681,41,0
682,19,0
682,24,0
682,3,0
683,82,0
683,49,0
683,46,0
683,17,0
683,7,0
684,38,0
684,67,0
684,50,0
684,7,0
684,24,0
684,46,0
684,97,0
684,53,0
685,61,0
685,66,0
685,12,0
685,89,0
686,50,0
686,76,0
686,7,0
686,88,0
686,78,0
686,57,0
686,20,0
687,32,0
687,23,0
687,84,0
687,65,0
687,48,0
687,100,0
688,60,0
688,76,0
688,61,0
688,35,0
688,72,0
688,33,0
689,1,0
689,67,0
689,47,0
690,24,0
690,68,0
690,54,0
690,12,0
691,68,0
691,17,0
691,57,0
691,19,0
691,53,0
691,1,0
691,49,0
691,44,0
691,62,0
691,56,0
691,66,0
691,21,0
692,80,0
692,77,0
692,99,0
692,56,0
692,61,0
692,19,0
692,67,0
692,23,0
692,40,0
692,14,0
692,94,0
692,90,0
693,80,0
693,60,0
693,65,0
693,94,0
693,52,0
693,6,0
693,34,0
694,69,0
694,63,0
694,66,0
694,88,0
695,42,0
695,73,0
695,68,0
696,57,0
696,89,0
696,20,0
696,38,0
696,16,0
696,78,0
696,46,0
696,37,0
696,81,0
697,9,0
697,61,0
697,56,0
698,73,0
698,49,0
698,60,0
698,23,0
698,69,0
698,18,0
698,47,0
699,98,0
699,45,0
699,43,0
700,9,0
700,34,0
700,56,0
701,78,0
701,76,0
701,65,0
702,35,0
702,26,0
702,8,0
702,77,0
702,45,0
702,30,0
702,21,0
702,14,0
702,70,0
703,31,0
703,14,0
703,83,0
704,88,0
704,32,0
704,6,0
704,42,0
704,86,0
704,66,0
704,93,0
704,49,0
704,99,0
704,48,0
704,34,0
704,70,0
704,27,0
704,30,0
704,65,0
704,72,0
704,55,0
704,64,0
704,14,0
705,64,0
705,37,0
705,23,0
705,47,0
706,66,0
706,85,0
706,55,0
706,80,0
706,60,0
706,96,0
706,43,0
706,86,0
706,53,0
706,49,0
706,61,0
706,13,0
706,100,0
706,58,0
706,84,0
706,47,0
706,94,0
706,17,0
707,87,0
707,6,0
707,79,0
707,59,0
708,67,0
708,49,0
708,14,0
708,32,0
708,84,0
708,100,0
709,73,0
709,30,0
709,36,0
709,61,0
709,34,0
709,86,0
710,47,0
710,6,0
710,7,0
710,39,0
710,40,0
710,9,0
710,70,0
710,46,0
710,81,0
711,95,0
711,97,0
711,55,0
711,5,0
711,25,0
712,64,0
712,100,0
712,84,0
713,67,0
713,40,0
713,31,0
713,97,0
713,49,0
713,30,0
713,36,0
713,68,0
714,42,0
714,93,0
714,55,0
714,41,0
714,70,0
715,61,0
715,78,0
715,25,0
716,4,0
716,81,0
716,33,0
717,78,0
717,95,0
717,32,0
717,70,0
718,10,0
718,26,0
718,61,0
718,3,0
718,57,0
718,67,0
718,4,0
719,85,0
719,25,0
719,7,0
720,12,0
720,36,0
720,9,0
721,20,0
721,50,0
721,81,0
721,8,0
721,56,0
721,89,0
721,6,0
721,100,0
721,68,0
722,92,0
722,94,0
722,11,0
722,61,0
723,54,0
723,35,0
723,83,0
723,52,0
723,64,0
724,44,0
724,64,0
724,39,0
724,22,0
724,1,0
724,45,0
724,5,0
725,69,0
725,5,0
725,2,0
725,9,0
725,68,0
725,84,0
725,20,0
725,54,0
725,1,0
725,89,0
725,52,0
725,24,0
725,8,0
725,16,0
725,79,0
726,50,0
726,69,0
726,72,0
727,1,0
727,96,0
727,94,0
727,78,0
727,6,0
727,75,0
728,40,0
728,21,0
728,32,0
729,53,0
729,95,0
729,82,0
729,29,0
729,91,0
729,36,0
730,40,0
730,44,0
730,5,0
731,34,0
731,100,0
731,5,0
732,76,0
732,88,0
732,38,0
733,83,0
733,45,0
733,77,0
734,2,0
734,22,0
734,9,0
735,80,0
735,83,0
735,42,0
735,17,0
735,4,0
736,53,0
736,34,0
736,88,0
736,32,0
736,44,0
736,73,0
736,28,0
736,20,0
736,47,0
736,54,0
736,16,0
736,83,0
736,66,0
736,26,0
736,89,0
737,6,0
737,16,0
737,44,0
737,59,0
738,62,0
738,40,0
738,11,0
739,55,0
739,20,0
739,15,0
739,37,0
739,90,0
739,42,0
740,66,0
740,40,0
740,87,0
740,84,0
741,90,0
741,81,0
741,35,0
741,62,0
741,83,0
742,82,0
742,97,0
742,83,0
743,29,0
743,54,0
743,94,0
743,13,0
743,64,0
743,87,0
744,71,0
744,22,0
744,87,0
744,82,0
744,52,0
744,69,0
744,99,0
744,9,0
744,34,0
744,86,0
744,15,0
745,43,0
745,85,0
745,4,0
745,12,0
745,82,0
745,38,0
745,59,0
745,2,0
746,87,0
746,3,0
746,13,0
746,63,0
746,25,0
747,59,0
747,43,0
747,75,0
747,12,0
747,14,0
747,82,0
747,22,0
747,68,0
748,90,0
748,10,0
748,30,0
749,67,0
749,27,0
749,79,0
750,58,0
750,5,0
750,12,0
750,54,0
751,55,0
751,12,0
751,85,0
751,79,0
751,80,0
752,93,0
752,48,0
752,74,0
752,39,0
752,22,0
752,45,0
753,42,0
753,97,0
753,18,0
753,47,0
753,31,0
754,79,0
754,39,0
754,20,0
754,4,0
755,50,0
755,46,0
755,80,0
755,75,0
755,76,0
756,84,0
756,85,0
756,36,0
757,1,0
757,71,0
757,2,0
757,94,0
757,75,0
757,41,0
757,72,0
757,78,0
758,85,0
758,67,0
758,18,0
758,15,0
758,83,0
758,43,0
758,40,0
758,75,0
758,99,0
758,89,0
758,93,0
758,55,0
758,25,0
758,2,0
759,78,0
759,90,0
759,89,0
759,62,0
760,18,0
760,85,0
760,44,0
761,70,0
761,65,0
761,30,0
761,25,0
761,72,0
761,81,0
762,32,0
762,39,0
762,76,0
762,11,0
762,5,0
762,23,0
762,50,0
762,29,0
763,95,0
763,54,0
763,37,0
763,76,0
764,38,0
764,34,0
764,76,0
765,63,0
765,2,0
765,58,0
765,44,0
765,41,0
765,38,0
765,47,0
765,25,0
766,22,0
766,20,0
766,31,0
766,83,0
767,4,0
767,73,0
767,16,0
767,58,0
767,5,0
767,100,0
768,89,0
768,73,0
768,42,0
768,63,0
768,40,0
768,28,0
768,68,0
768,19,0
769,68,0
769,20,0
769,72,0
769,21,0
770,75,0
770,67,0
770,58,0
771,6,0
771,60,0
771,74,0
771,71,0
771,98,0
772,46,0
772,16,0
772,89,0
772,30,0
772,14,0
772,40,0
773,21,0
773,75,0
773,80,0
773,29,0
773,27,0
774,65,0
774,49,0
774,96,0
774,87,0
774,28,0
775,65,0
775,63,0
775,22,0
776,32,0
776,84,0
776,49,0
777,43,0
777,96,0
777,91,0
777,65,0
777,37,0
778,76,0
778,70,0
778,10,0
778,14,0
778,82,0
778,34,0
779,63,0
779,47,0
779,68,0
779,93,0
779,59,0
779,29,0
779,69,0
779,53,0
779,70,0
780,47,0
780,7,0
780,89,0
780,59,0
780,39,0
780,41,0
780,13,0
780,16,0
780,43,0
780,23,0
780,38,0
781,10,0
781,68,0
781,95,0
781,57,0
781,96,0
781,11,0
782,3,0
782,84,0
782,5,0
782,4,0
783,1,0
783,7,0
783,32,0
784,18,0
784,85,0
784,61,0
784,42,0
785,60,0
785,82,0
785,23,0
785,68,0
785,51,0
785,29,0
786,80,0
786,40,0
786,71,0
786,64,0
787,90,0
787,65,0
787,31,0
787,55,0
787,97,0
787,5,0
787,92,0
788,19,0
788,78,0
788,65,0
788,39,0
788,93,0
788,83,0
788,90,0
789,46,0
789,94,0
789,70,0
789,24,0
789,65,0
789,10,0
789,38,0
790,81,0
790,13,0
790,60,0
790,95,0
790,22,0
790,61,0
790,4,0
791,73,0
791,15,0
791,27,0
792,64,0
792,100,0
792,17,0
792,15,0
793,17,0
793,88,0
793,70,0
793,32,0
793,52,0
793,1,0
793,56,0
793,78,0
793,49,0
794,69,0
794,65,0
794,97,0
794,99,0
794,35,0
795,70,0
795,64,0
795,75,0
795,37,0
795,79,0
795,32,0
796,25,0
796,26,0
796,18,0
796,17,0
796,4,0
796,53,0
796,23,0
796,36,0
797,71,0
797,4,0
797,60,0
797,21,0
797,59,0
797,37,0
798,66,0
798,87,0
798,47,0
798,50,0
799,100,0
799,17,0
799,65,0
799,63,0
799,96,0
799,34,0
799,90,0
799,32,0
799,99,0
799,38,0
799,18,0
800,7,0
800,43,0
800,3,0
800,21,0
800,37,0
800,8,0
801,1,0
801,46,0
801,6,0
802,27,0
802,91,0
802,90,0
803,8,0
803,26,0
803,58,0
804,48,0
804,2,0
804,78,0
804,23,0
805,84,0
805,50,0
805,100,0
805,73,0
805,23,0
805,44,0
806,88,0
806,93,0
806,83,0
806,21,0
806,55,0
806,9,0
806,61,0
806,48,0
807,33,0
807,12,0
807,67,0
807,70,0
808,91,0
808,23,0
808,88,0
809,5,0
809,8,0
809,19,0
810,28,0
810,55,0
810,97,0
810,84,0
810,12,0
810,78,0
810,75,0
810,73,0
811,27,0
811,20,0
811,28,0
811,76,0
811,88,0
811,65,0
812,92,0
812,36,0
812,87,0
812,83,0
813,13,0
813,21,0
813,19,0
813,60,0
813,54,0
813,84,0
814,1,0
814,58,0
814,69,0
815,1,0
815,58,0
815,90,0
815,52,0
815,38,0
815,37,0
815,84,0
815,86,0
815,17,0
815,98,0
815,59,0
816,63,0
816,14,0
816,30,0
817,48,0
817,87,0
817,74,0
817,79,0
817,20,0
817,93,0
817,31,0
817,32,0
817,12,0
817,23,0
817,71,0
818,65,0
818,41,0
818,15,0
818,12,0
818,66,0
819,95,0
819,87,0
819,1,0
819,45,0
819,35,0
819,17,0
820,10,0
820,13,0
820,84,0
820,22,0
820,49,0
820,18,0
820,46,0
820,100,0
821,66,0
821,77,0
821,36,0
821,51,0
821,52,0
821,91,0
821,64,0
821,40,0
822,42,0
822,44,0
822,4,0
823,41,0
823,85,0
823,9,0
823,73,0
823,35,0
824,17,0
824,44,0
824,36,0
825,82,0
825,41,0
825,86,0
826,69,0
826,47,0
826,95,0
827,9,0
827,11,0
827,47,0
828,74,0
828,34,0
828,58,0
829,48,0
829,96,0
829,2,0
830,55,0
830,48,0
830,28,0
831,22,0
831,44,0
831,39,0
831,84,0
831,20,0
831,98,0
831,65,0
831,72,0
831,3,0
831,30,0
832,54,0
832,1,0
832,22,0
832,73,0
833,95,0
833,90,0
833,96,0
834,38,0
834,100,0
834,72,0
834,4,0
835,59,0
835,77,0
835,55,0
836,82,0
836,71,0
836,58,0
836,86,0
836,26,0
836,27,0
836,98,0
836,45,0
837,13,0
837,67,0
837,71,0
838,51,0
838,12,0
838,11,0
839,77,0
839,58,0
839,56,0
840,5,0
840,21,0
840,67,0
840,55,0
840,93,0
